episode_number,episode_pid,episode_title,episode_date,track_type,title,artist,release_year,original_year,is_cover,original_artist,genre1,genre2,genre3,other_genres,spotify_id,album_art_url,mb_recording_id,mb_work_id,source,needs_review,notes
27,m001dp3f,"The joy of the overture with Kathryn Tickell, Joe Stilgoe and Ruairi Glasheen: Series 4",2022-11-04,background,Ché Ché Colé,Héctor Lavoe and Willie Colón,2008,,False,Willie Colón,salsa,merengue,son cubano,,6uAIxiwSROX0C81V9zBKbQ,https://i.scdn.co/image/ab67616d00004851f1ecfa430e21d8391a426e9a,f9b27a4c-01b4-43a7-85ac-42c633baf0c6,41d35e37-2083-43af-bfd0-7d7ecb90e407,spotify+musicbrainz,False,
27,m001dp3f,"The joy of the overture with Kathryn Tickell, Joe Stilgoe and Ruairi Glasheen: Series 4",2022-11-04,background,Hushabye Birdie,Kathryn Tickell,2019,,False,,celtic,folk,traditional folk,,5xTgGMhQgfexkBgsIzeJzt,https://i.scdn.co/image/ab67616d00004851618e2ba2b225d2213fa32c40,d2757213-15c2-4465-aac8-7d8119395bff,,spotify+musicbrainz,False,
27,m001dp3f,"The joy of the overture with Kathryn Tickell, Joe Stilgoe and Ruairi Glasheen: Series 4",2022-11-04,background,La Valse D'Orphelin,Christine Balfa,2009,,False,,cajun,,,,1jSq2EobNxVZUOpfCZrQFS,https://i.scdn.co/image/ab67616d000048513388da72c6c6271d85866df7,12525794-6b6a-483e-b950-de9465f7bc7c,,spotify+musicbrainz,False,
27,m001dp3f,"The joy of the overture with Kathryn Tickell, Joe Stilgoe and Ruairi Glasheen: Series 4",2022-11-04,background,Toxic,Britney Spears,2003,,False,Cathy Dennis,dance-pop,electropop,pop,,6I9VzXrHxO9rA9A5euc8Ak,https://i.scdn.co/image/ab67616d00004851efc6988972cb04105f002cd4,ead3b07d-4f3d-47a8-a3bd-ec225c242fe3,97d8e491-c9fa-3b67-8b08-f534ef36081c,spotify+musicbrainz,False,
27,m001dp3f,"The joy of the overture with Kathryn Tickell, Joe Stilgoe and Ruairi Glasheen: Series 4",2022-11-04,background,Dance of the Sugar Plum Fairy from The Nutcracker,Tchaikovsky,2024,,False,Пётр Ильич Чайковский,ballet,classical,orchestral,,3GcXE30h78krXJVpsDczwD,https://i.scdn.co/image/ab67616d0000485110e6d77cf4c2258aa54115d4,db458888-46f8-42ea-af3c-8ad6f1451dac,5fd9c9dd-9e0d-31cf-9861-58b7abd1d12f,spotify+musicbrainz,False,
26,m001df0h,From the Bald Mountain to Puerto Rico with Anne Dudley and Patrick Rimes: Series 4,2022-10-28,featured,Night on Bald Mountain,Modest Mussorgsky,1962,,False,,classical,orchestral,,,5rPqo5uyPn5MDoJkkiu8Nr,https://i.scdn.co/image/ab67616d000048514e9578d5103f04cbd67cfadd,fca4175b-8d87-4e26-b7dd-be9d06505fae,,spotify+musicbrainz,False,
26,m001df0h,From the Bald Mountain to Puerto Rico with Anne Dudley and Patrick Rimes: Series 4,2022-10-28,featured,Hideaway,Jacob Collier,2016,,False,,,,,,3QUU7ZECjXncEhUd6Aggcq,https://i.scdn.co/image/ab67616d0000485143c7453d0338f82a05464751,991d7641-2785-4c6b-9948-d1c40ae7a825,,spotify+musicbrainz,False,
26,m001df0h,From the Bald Mountain to Puerto Rico with Anne Dudley and Patrick Rimes: Series 4,2022-10-28,featured,"Un petit poisson, un petit oiseau",Juliette Gréco,1991,,False,Gérard Bourgeois,chanson,french jazz,french pop,,53oh4MvWKvnsCYHUOQYVJH,https://i.scdn.co/image/ab67616d00004851a6bd5a8dca865a52362921ab,32b04fea-99a9-4593-ab59-0dd76cebd9ed,8de55b49-07ee-4649-ba08-ef7adeb673a0,spotify+musicbrainz,False,
26,m001df0h,From the Bald Mountain to Puerto Rico with Anne Dudley and Patrick Rimes: Series 4,2022-10-28,featured,When the Saints Go Marching In,Louis Armstrong,1989,,False,[traditional],jazz,swing music,vocal jazz,,3GMxobnrcay3xl6jJ7fbVz,https://i.scdn.co/image/ab67616d000048515e322803e13dff46d72bc9a1,cacfce3a-55b2-4497-8f41-f7a90544103c,b231c89c-2e83-4de6-9e18-f16671c3f807,spotify+musicbrainz,False,
26,m001df0h,From the Bald Mountain to Puerto Rico with Anne Dudley and Patrick Rimes: Series 4,2022-10-28,featured,Ché Ché Colé,Héctor Lavoe and Willie Colón,2008,,False,Willie Colón,salsa,merengue,son cubano,,6uAIxiwSROX0C81V9zBKbQ,https://i.scdn.co/image/ab67616d00004851f1ecfa430e21d8391a426e9a,f9b27a4c-01b4-43a7-85ac-42c633baf0c6,41d35e37-2083-43af-bfd0-7d7ecb90e407,spotify+musicbrainz,False,
26,m001df0h,From the Bald Mountain to Puerto Rico with Anne Dudley and Patrick Rimes: Series 4,2022-10-28,background,Romeo and Juliet,Sergei Prokofiev,1973,,False,,classical,ballet,neoclassical,,2LiWNkeUOAeibGxJKxmjsD,https://i.scdn.co/image/ab67616d000048518af0e6e8cd90c28749ccbcd9,f01e7492-a324-4e82-89b7-a7006b73609f,,spotify+musicbrainz,False,
26,m001df0h,From the Bald Mountain to Puerto Rico with Anne Dudley and Patrick Rimes: Series 4,2022-10-28,background,"O, wie will ich triumphieren",Mozart,2016,,False,Wolfgang Amadeus Mozart,classical,opera,classical piano,,4w23DsgbOBwzAzdNMb23R8,https://i.scdn.co/image/ab67616d000048515c4cdb1d0218c0d3ec908177,aad3dc3e-04a7-4bf5-8a78-9765eb64fa9c,a76303ba-3658-4aee-92b0-b0e5775eef6c,spotify+musicbrainz,False,
26,m001df0h,From the Bald Mountain to Puerto Rico with Anne Dudley and Patrick Rimes: Series 4,2022-10-28,background,Night on Disco Mountain,David Shire,1977,,False,Модест Петрович Мусоргский,,,,,28tBgzjteGWhCdaqLHnBCp,https://i.scdn.co/image/ab67616d00004851c129b7e46bb0d8b054dae51f,bc605b87-fd5f-4ea7-bb7b-9597110b21f3,187389b7-a4fd-3a81-bc95-960e6b1b0514,spotify+musicbrainz,False,
26,m001df0h,From the Bald Mountain to Puerto Rico with Anne Dudley and Patrick Rimes: Series 4,2022-10-28,background,When All the Saints Come Marching In,Paramount Jubilee Singers,2005,,False,,,,,,77Nw4E8ji9K2vG23rQikBc,https://i.scdn.co/image/ab67616d0000485191ebc52e1ed7db3e16dce8c2,e9825a52-fcf4-4aba-85f1-5e54cd6409c1,,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,featured,Pájaro Campana,"Alfredo Gryciuk, Marcelo Rojas, Ariel Burgos and Martin Portillo",2026,,False,,,,,,27qpE9rWY2kk91kbUH7gAi,https://i.scdn.co/image/ab67616d0000485129e1bd2d6e4d1fdf8878e116,d41cee56-afaa-4647-9ec2-d1d6a9037ba1,,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,featured,Quietly Yours,Birdy,2022,,False,,,,,,7wRijQK8vRmGLK0RYW7Vr1,https://i.scdn.co/image/ab67616d00004851d62ae1ab3d346b3c2f093fb1,cf1c4912-f1a2-45c8-bea9-a401ca9b75f3,,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,featured,Love and Affection,Joan Armatrading,1976,1834,False,Joan Armatrading,singer-songwriter,,,,6Mnne5V9ZifNID59dswUcZ,https://i.scdn.co/image/ab67616d0000485115ba138a939eac2c01d3508d,955a7158-bc55-4ad6-96e5-03fe3be774dd,6361704e-654f-470d-ac0f-0fa65278a2c9,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,featured,Ain’t Got No Home,Clarence Henry,1994,,False,,doo-wop,,,,06r30bE8T4VXXN7hI9o93L,https://i.scdn.co/image/ab67616d0000485127bdb074064403fafc9c97ea,043c988e-4cdb-44ac-86fd-e457a2506b18,,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,featured,"O, wie will ich triumphieren",Mozart,2016,,False,Wolfgang Amadeus Mozart,classical,opera,classical piano,,4w23DsgbOBwzAzdNMb23R8,https://i.scdn.co/image/ab67616d000048515c4cdb1d0218c0d3ec908177,aad3dc3e-04a7-4bf5-8a78-9765eb64fa9c,a76303ba-3658-4aee-92b0-b0e5775eef6c,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,background,Overture from The Sound of Music,Rodgers & Hammerstein,2010,,False,,musicals,,,,7jnwOSZEtIID8AJb6cL4w6,https://i.scdn.co/image/ab67616d00004851c01d273802de6828833c5ac4,a203305a-028b-43e0-90c6-0ebdfbcd4ae8,,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,background,Alfie,Cilla Black,2003,,False,,,,,,2IqtBxwRgNOt7YWMmulrUZ,https://i.scdn.co/image/ab67616d00004851b8adb62e42a607432f06048a,f03dc9dd-fb0f-4403-8b6b-1ba31b5e9b51,,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,background,Tuvan throat singing,,2007,,False,,bhajan,devotional,early music,,5mmH2yI7FzffoKlMMUwLYP,https://i.scdn.co/image/ab67616d00004851986df5875fa94e48d1e2144f,76c25b9b-5922-4578-b044-7575fb038234,,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,background,Wand'rin' Star,Lee Marvin,2022,,False,,,,,,6GcskNS1XFHz9STyAgoKke,https://i.scdn.co/image/ab67616d00004851ce7a521bc0381b10edd9f5d2,04dddb18-ebb4-478e-af49-f3fedd800a69,,spotify+musicbrainz,False,
25,m001d5rb,Catrin Finch and Neil Brand on musical highs and lows: Series 4,2022-10-21,background,"You're the First, the Last, my Everything",Barry White,1974,,False,Peter Sterling Radcliffe,country pop,disco,pop,,5dXJ1SoksFkgdx3yxIoYNO,https://i.scdn.co/image/ab67616d00004851aa3252b7843a8a3426cc34bf,e6a47a9c-dfde-4255-9b3f-06be47c7ae3e,586b2be2-4e6f-35a0-830b-a71cf4f061ae,spotify+musicbrainz,False,
24,m001cxsl,From Jamaica to Westminster Abbey with Nicky Spence and Laura Jurd: Series 4,2022-10-14,featured,Under Me Sleng Teng,Wayne Smith,1986,,False,,reggae,ragga,roots reggae,,1YjBJlLZh4wwnfYZCr3jrE,https://i.scdn.co/image/ab67616d0000485193ababe623f2d2b0965c4fa6,2798abde-897d-4f4e-920d-1af3c5f4a282,,spotify+musicbrainz,False,
24,m001cxsl,From Jamaica to Westminster Abbey with Nicky Spence and Laura Jurd: Series 4,2022-10-14,featured,"À Chloris by Reynaldo Hahn, sung",Susan Graham,1991,,False,Reynaldo Hahn,,,,,4pRn4mVhANBKiy5qYJBTql,https://i.scdn.co/image/ab67616d00004851749526746308093862319470,95470995-d5f4-4249-9e98-3237515353a0,d5eac100-31b8-34d7-abf5-aa78e131067c,spotify+musicbrainz,False,
24,m001cxsl,From Jamaica to Westminster Abbey with Nicky Spence and Laura Jurd: Series 4,2022-10-14,featured,Whither the Invisible Birds?,Deerhoof,2022,,False,,rock,indie rock,indie,,15ZpNkuyFHY3zbNlTJqfWP,https://i.scdn.co/image/ab67616d000048517ff5fc3098739d6f3502e011,7f61ab3a-edb3-46a3-9032-0eb41fb89d6a,,spotify+musicbrainz,False,
24,m001cxsl,From Jamaica to Westminster Abbey with Nicky Spence and Laura Jurd: Series 4,2022-10-14,featured,"Miserere mei, Deus",Gregorio Allegri,1993,,False,Gregorio Allegri,classical,electronic,pop,,1yColXUkf6Dq4swYpsgJRQ,https://i.scdn.co/image/ab67616d00004851fd8de8a3b1befb5b29108907,96eeccc0-b3bb-486b-b004-bb7766a8e74b,094d968c-8ebc-3650-8800-7474e296d877,spotify+musicbrainz,False,
24,m001cxsl,From Jamaica to Westminster Abbey with Nicky Spence and Laura Jurd: Series 4,2022-10-14,featured,Alfie,Cilla Black,2003,,False,,,,,,2IqtBxwRgNOt7YWMmulrUZ,https://i.scdn.co/image/ab67616d00004851b8adb62e42a607432f06048a,f03dc9dd-fb0f-4403-8b6b-1ba31b5e9b51,,spotify+musicbrainz,False,
24,m001cxsl,From Jamaica to Westminster Abbey with Nicky Spence and Laura Jurd: Series 4,2022-10-14,background,"Hey, Mrs. Jones",Ramsey Lewis,1967,,False,,jazz,soul jazz,latin jazz,,0NutkWPm0LYywAEoQ90v25,https://i.scdn.co/image/ab67616d0000485143b4b9301bbcba0089c427c7,db14de94-cd4a-4173-8eb8-259cb8c7bfa0,,spotify+musicbrainz,False,
24,m001cxsl,From Jamaica to Westminster Abbey with Nicky Spence and Laura Jurd: Series 4,2022-10-14,background,Afro Blue,Melanie De Biasio,2017,,True,Mongo Santamaría,,,,,3CaFlvMtboeeNFRKHHdsud,https://i.scdn.co/image/ab67616d0000485121bf1df8cfe1be07f3e6b8ee,6960a645-f965-4df7-a0f6-7d1e0a8a8b22,c9740ef0-62c7-3b69-9a83-9eac816a7d66,spotify+musicbrainz,False,
24,m001cxsl,From Jamaica to Westminster Abbey with Nicky Spence and Laura Jurd: Series 4,2022-10-14,background,"Air on the G String (Suite No. 3, BWV 1068)",J. S. Bach,2024,,False,Johann Sebastian Bach,baroque,classical,classical piano,,6pt8oGfiwgidz03nGw1zTb,https://i.scdn.co/image/ab67616d00004851d90353975ad1e31daf54a500,72f72d1e-04e6-4f1b-a057-efddb27b7d9f,b58b7e13-17df-4122-82de-8031081d9647,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,featured,"The Good, The Bad and The Ugly",Ennio Morricone,1967,,False,,soundtrack,,,,1JSIWsJfxOji0FrxFcxdCK,https://i.scdn.co/image/ab67616d0000485188eb37784eee4c3651807406,0caf93cf-343b-4d74-ab5c-41cda94432a9,,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,featured,Love Me Tender,Elvis Presley,2002,,False,,rockabilly,rock and roll,,,7iBBcw61QVJxI3NDzlpX2E,https://i.scdn.co/image/ab67616d0000485153f941c094e3f95ff33034da,f9dac5d2-ef7c-440f-a151-be974be72d8b,,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,featured,Don't Tell Me,Madonna,2000,,False,Joe Henry,,,,,23EhTCPRTlLVM6VQUyh8bH,https://i.scdn.co/image/ab67616d00004851ae80b0a207008fe96637032c,fb34630c-6290-443f-a906-05263bee3323,48493939-800c-326e-82fa-3ef3aa6698f3,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,featured,"First movement of Symphony No. 3 by Henryk Górecki, sung",Dawn Upshaw with the London Sinfonietta,1992,,False,Henryk Mikołaj Górecki,minimalism,contemporary classical,classical,,4iCn374fZg5UbGD1xFNo1m,https://i.scdn.co/image/ab67616d00004851afc33af16c0ab8fe1c08f67d,8cac900c-a392-4c66-8a16-9d06f36664e7,fe48b2ac-f6b1-3c76-936b-e5a885e37bcd,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,featured,Afro Blue,Melanie De Biasio,2017,,True,Mongo Santamaría,,,,,3CaFlvMtboeeNFRKHHdsud,https://i.scdn.co/image/ab67616d0000485121bf1df8cfe1be07f3e6b8ee,6960a645-f965-4df7-a0f6-7d1e0a8a8b22,c9740ef0-62c7-3b69-9a83-9eac816a7d66,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,background,Born to be Wild,Steppenwolf,1999,,False,Mars Bonfire,classic rock,acid rock,,,2VPGmrcBw5X4yAu3B8UZNE,https://i.scdn.co/image/ab67616d000048511a4be6540f2878d2dc931f91,30505538-5060-49bc-8904-36001c1d2df3,89c91780-f1e4-39b2-9645-9802c102414b,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,background,Pastures of Plenty,Woody Guthrie,1997,,False,,folk,traditional folk,americana,,4YmPRnsd7v2wuE4nZQQUP3,https://i.scdn.co/image/ab67616d0000485176c23464149dd9f6204896fc,4a41c251-b999-4f22-b889-34f54cc989aa,,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,background,Pastures of Plenty,Peter Tevis,2020,,False,,,,,,0R8wfqgypxAjXiekZ7cCLR,https://i.scdn.co/image/ab67616d0000485151befbe9316f69061d7b9309,5975f543-ff78-4462-87ec-de6ab748e64a,,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,background,Aura Lee,Slim Whitman,2005,,False,,classic country,,,,1biuFKJtTa17YzqSq0ZvDV,https://i.scdn.co/image/ab67616d0000485145ba6d57c2aed17b1411e321,82b670e6-728a-4ba4-9fbd-72028d614627,,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,background,Stop,Joe Henry,2001,,False,Joe Henry,alt country,americana,,,0zfhKuNpOH2JCx2y0gJCjb,https://i.scdn.co/image/ab67616d000048516bdab9da69c6c2d3723c23e9,340aff70-921e-44e1-ae6d-5cf1ec5740ae,2f48730b-c123-485a-9d0d-0fc9b7fe459f,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,background,Second movement of Symphony No. 3,Henryk Górecki,1992,,False,,minimalism,contemporary classical,classical,,4iCn374fZg5UbGD1xFNo1m,https://i.scdn.co/image/ab67616d00004851afc33af16c0ab8fe1c08f67d,2ac9e510-732c-4e82-8296-a35fd6d2f337,,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,background,Afro Blue,Mongo Santamaria,1989,,False,,latin jazz,afro-cuban jazz,cha cha cha,,7L92MWLFM6m3Ry1vCdthmj,https://i.scdn.co/image/ab67616d000048518345cbf725cd2c1849dc46f3,87c757e5-2f65-495f-a363-597e304ace5c,,spotify+musicbrainz,False,
23,m001cq8c,Richard Stilgoe and Alina Bzhezhinska start a new playlist: Series 4,2022-10-07,background,Afro Blue,John Coltrane,1963,,False,,jazz,hard bop,free jazz,,5QblyNjAyOs0AJBQHJQkrn,https://i.scdn.co/image/ab67616d00004851732e42c6f9045b8f673e681c,7806b5e2-605f-46ad-ba4f-4d2f88572cd5,,spotify+musicbrainz,False,
22,m0019kdt,Gabriel Prokofiev and Uchenna Ngwe round off the series: Series 3,2022-07-29,featured,The Chain,Fleetwood Mac,1977,,False,Lindsey Buckingham,classic rock,yacht rock,soft rock,,5e9TFTbltYBg2xThimr0rU,https://i.scdn.co/image/ab67616d00004851e52a59a28efa4773dd2bfe1b,4fb21c27-8b5c-4178-a286-47a3d9f98aa3,c7a3693c-382c-31a2-8b91-e3c78ff36c1e,spotify+musicbrainz,False,
22,m0019kdt,Gabriel Prokofiev and Uchenna Ngwe round off the series: Series 3,2022-07-29,featured,Fantasy,"Earth, Wind & Fire",1977,,False,,pop,,,,2GH5jo15wbTv1Ll7zXEzSg,https://i.scdn.co/image/ab67616d0000485186f744ce16c45aa005d84fb6,bb6835c7-b44e-49a9-b710-f8430a375d34,,spotify+musicbrainz,False,
22,m0019kdt,Gabriel Prokofiev and Uchenna Ngwe round off the series: Series 3,2022-07-29,featured,Twendeni Sote Na Mwanga Wa Amani,Hukwe Zawose,1996,,False,,,,,,4qnp1dthmxX4JELxnGnOuV,https://i.scdn.co/image/ab67616d00004851931a079b8a35d9fa7a6bf112,da2c0025-4eb8-4ee0-bc0c-51cc1d4a77c7,,spotify+musicbrainz,False,
22,m0019kdt,Gabriel Prokofiev and Uchenna Ngwe round off the series: Series 3,2022-07-29,featured,America from West Side Story,Leonard Bernstein and Stephen Sondheim (from Steven Spielberg's 2021 film),2023,,False,,classical,orchestral,,,1rAdzcUU2rzMPSwmtZHuXa,https://i.scdn.co/image/ab67616d000048516eadf94660f3ad4864eb96e9,1284ed34-3822-4336-b023-64ff37ded2e9,,spotify+musicbrainz,False,
22,m0019kdt,Gabriel Prokofiev and Uchenna Ngwe round off the series: Series 3,2022-07-29,featured,Tangos de la Sultana,Camarón de la Isla,2016,,False,Antonio Casas Peraza,flamenco,flamenco pop,,,14V9HkHP7OVcrbMf8X3894,https://i.scdn.co/image/ab67616d00004851124797f3387e2b1f9f983e3a,6b34c959-d421-4c9c-8509-6ab59825136b,98edf590-bce4-4478-bdc0-8d6ee4e3a9de,spotify+musicbrainz,False,
22,m0019kdt,Gabriel Prokofiev and Uchenna Ngwe round off the series: Series 3,2022-07-29,background,Tamacun,Rodrigo y Gabriela,2006,,False,Gabriela Quintero,,,,,2BXezi1CdjCzz5VGSd8rla,https://i.scdn.co/image/ab67616d00004851e1834c79341a959fcd0f7a40,a8dd9803-3d2a-4932-a01f-fa466b8ab0e8,2b777a8c-288a-483a-b500-b39b71bb3e2b,spotify+musicbrainz,False,
22,m0019kdt,Gabriel Prokofiev and Uchenna Ngwe round off the series: Series 3,2022-07-29,background,Dance of the Knights from Romeo and Juliet,Sergei Prokofiev,2022,,False,,classical,ballet,neoclassical,,0NfmO8S2HlYnr1vF78cfPU,https://i.scdn.co/image/ab67616d00004851e60bef73d667b35cb742c05c,3be47719-5b46-4faa-80c4-b2bc6615ab8c,,spotify+musicbrainz,False,
22,m0019kdt,Gabriel Prokofiev and Uchenna Ngwe round off the series: Series 3,2022-07-29,background,Jupiter from The Planets,Gustav Holst,2019,,False,Gustav Holst,classical,orchestral,,,2UONZYNOqWnr2dTWoGpIKD,https://i.scdn.co/image/ab67616d00004851c13c561ae26ed01345d7660c,65ad8914-4208-425c-a504-945ef526eebe,7b209915-be32-3f17-b2c5-b963964ed084,spotify+musicbrainz,False,
22,m0019kdt,Gabriel Prokofiev and Uchenna Ngwe round off the series: Series 3,2022-07-29,background,Like the Morning Dew,Laura Mvula,2013,,False,Laura Mvula,neo soul,,,,0odyV0sqN0WyShQhrOkawM,https://i.scdn.co/image/ab67616d00004851d78e6a82dbbdcc9c7786e84c,98d9ffe2-cd3c-4df3-8369-6dd938ec14aa,0cf35b0f-6cd6-4453-855a-c82c882f807a,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,featured,Beauty in the River,The Ozark Mountain Daredevils,1973,,False,,southern rock,country rock,yacht rock,,3C5H3mL9Tbq2t3TzEGDl72,https://i.scdn.co/image/ab67616d0000485139b1449dd98c6a367d3f9707,aa1b1daa-15c9-4828-adf2-4081002709e3,,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,featured,The Green Gowned Lass,Dervish,2012,,False,,celtic,traditional folk,folk,,0ZmrVHEPb1yYBYNu2mEKKK,https://i.scdn.co/image/ab67616d00004851b78dc5add0ec24ca5a2312a7,a786eef8-9850-46d9-a442-1332994bd560,,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,featured,Taximen,Amadou Balaké,2005,,False,,,,,,5VSZqBVwSTEMTxtTIOnM9U,https://i.scdn.co/image/ab67616d00004851d0c2b17b30c68fc014f6262e,388ca7bd-89b0-4de3-8b6b-9a7b0d32751f,,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,featured,Scarborough Fair,Incantation,1994,,False,,folclor andino,,,,59qdX5AKEd0fCRhSVwrS3N,https://i.scdn.co/image/ab67616d000048511fcea04e9dc603f55082fd90,163b3ca5-6f35-407f-b607-45d1d4f9753a,,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,featured,Jupiter from The Planets,Gustav Holst,2019,,False,Gustav Holst,classical,orchestral,,,2UONZYNOqWnr2dTWoGpIKD,https://i.scdn.co/image/ab67616d00004851c13c561ae26ed01345d7660c,65ad8914-4208-425c-a504-945ef526eebe,7b209915-be32-3f17-b2c5-b963964ed084,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,background,Spacer,Sheila,1980,,False,Bernard Edwards,disco,space disco,,,2HnfVsBDEesQJPcXSyB7L2,https://i.scdn.co/image/ab67616d000048517fd0244863577249c0b543f6,8fc4ef4b-5885-43aa-b1b3-cd6b092f9d04,5376530c-ed08-4b3a-a0ad-3f2de810cd25,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,background,Abasi Isang,Camilla George,2022,,False,,nu jazz,jazz,,,5n8Ojo7PxZtMyFAx8BgPaE,https://i.scdn.co/image/ab67616d0000485130af6692277dc63d50c176b4,a2d1d2a8-4240-4bdb-8b1a-0a534415fda4,,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,background,Wuthering Heights,Kate Bush,1978,,False,Kate Bush,art pop,baroque pop,art rock,,5YSI1311X8t31PBjkBG4CZ,https://i.scdn.co/image/ab67616d000048513c9aa0b150e1a982fd76b1c5,5bed7fcd-51ab-4264-add8-6ca21ef10a57,35e427cf-96c2-35f9-878f-c9f8befe067b,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,background,Scarborough Fair,Simon & Garfunkel,1966,,False,Simon & Garfunkel,andean music,,,,3g2fYZW5v2od8KIF7VktT0,https://i.scdn.co/image/ab67616d00004851829468fa0ea3f4d41af8ad35,52a422e9-21b9-40b4-9fb2-5a6e7dca7467,25348ad2-de53-3f93-9962-fdfae9880109,spotify+musicbrainz,False,
21,m0019b63,Sean Shibe and Camilla George take us from the Ozark Mountains to Jupiter: Series 3,2022-07-22,background,Scarborough Fair,Martin Carthy,1965,,False,[traditional],traditional folk,folk,folk rock,,5UxJVQ5tUVkqDgX9Uo2NHv,https://i.scdn.co/image/ab67616d0000485177c4b9ee36ed1549013e49a0,d108bb97-4db1-4f8e-9626-493dabf968a5,1081383d-8910-4820-b506-2d3bb9687f6c,spotify+musicbrainz,False,
20,m00194cn,Nitin Sawhney and Gabriella Swallow take to the skies: Series 3,2022-07-15,featured,You Ain’t the Problem,Michael Kiwanuka,2019,,False,Brian Burton,soul,,,,3zJ5RDG0bLQAV2rntFgUtb,https://i.scdn.co/image/ab67616d0000485160ada139840fb439d6750f27,b4b23f25-75df-4e60-b4e4-df9335339e8d,df2df1a0-52d1-4968-9d05-699f2640f313,spotify+musicbrainz,False,
20,m00194cn,Nitin Sawhney and Gabriella Swallow take to the skies: Series 3,2022-07-15,featured,I Am the Black Gold of the Sun,Nuyorican Soul (4 Hero remix),2015,,False,Richard Rudolph,acid jazz,,,,0qZctuvYFQHOjtKSTlJpbE,https://i.scdn.co/image/ab67616d000048513db4b217501e08775e81c709,71cf726b-934e-49c5-95ec-86001c04dccd,0a859da1-1f3c-3748-bee7-1885d79950d1,spotify+musicbrainz,False,
